Supplier Name,Zip Code,Department,Amount
GTSI CORP,20171,Not Defined,91571.36
GTSI CORP,20171,Police,400425.36
GUDELSKY CO,20910,Non-Departmental Accounts,456189.45
GUIDE PROGRAM INC,20707,Health and Human Services,1229548.89
GUIDE PROGRAM INC,20707,Non-Departmental Accounts,12528.23
GXS INC,20878,Non-Departmental Accounts,4762009.07
GXS INC,20878,Transportation,90738.27
H&M WAGNER & SONS INC,21061,Correction and Rehabilitation,39661.47
HADJIN ASSOCIATES LLC,20815,Liquor Control,310520.25
HAGEMEYER NORTH AMERICA,29407,Police,3772.95
HAGEMEYER NORTH AMERICA,30384,Police,724926.84
HALCYON ASSOCIATES,20016,Fire and Rescue Service,45521.70
HALCYON ASSOCIATES,20016,Non-Departmental Accounts,567641.29
HANDS ON LLC,20886,General Services,232876.00
HANDS ON LLC,20886,Police,5085.00
HANOVER UNIFORM CO,21211,General Services,6393.83
HANOVER UNIFORM CO,21211,Liquor Control,24483.60
HANOVER UNIFORM CO,21211,Not Defined,13692.00
HANOVER UNIFORM CO,21211,Public Libraries,568.25
HANOVER UNIFORM CO,21211,Transportation,87607.15
HANOVER UNIFORM CO,21230,General Services,5620.75
HANOVER UNIFORM CO,21230,Liquor Control,15460.45
HANOVER UNIFORM CO,21230,Transportation,49700.53
HANSEN INFORMATION TECHNOLOGIES,60677,Permitting Services,259812.83
PEPCO,20068,Recreation,1577280.84
"HARBOR TRUCK SALES AND SERVICE, INC. T/A BALTIMORE FREIGHTLINER",21230,Fire and Rescue Service,55511.35
HARLAND J SHOEMAKER & SON INC,21774,Transportation,76625.00
HARRY E WILLIAMSON,34236,Non-Departmental Accounts,593566.05
HARTFORD LIFE INSURANCE COMPANY,,Not Defined,11897209.04
HATCHIK SUPPLY CO,22151,Recreation,81068.12
HCGI HARTFORD INC,19182,Community Engagement Cluster,3773.00
HCGI HARTFORD INC,19182,County Council,2243.25
HCGI HARTFORD INC,19182,Emergency Management and Homeland Security,3730.00
HCGI HARTFORD INC,19182,Fire and Rescue Service,13245.25
HCGI HARTFORD INC,19182,General Services,185196.76
HCGI HARTFORD INC,19182,Health and Human Services,83948.00
HCGI HARTFORD INC,19182,Non-Departmental Accounts,6711.00
HCGI HARTFORD INC,19182,Restricted Donations,3090.00
HCGI HARTFORD INC,19182,Technology Services,161944.50
HCGI HARTFORD INC,19182,Transportation,3993.00
HCGI HARTFORD INC,21044,Circuit Court,39858.00
HCGI HARTFORD INC,21044,Fire and Rescue Service,2313.00
HCGI HARTFORD INC,21044,Merit System Protection Board,448.00
HCGI HARTFORD INC,21044,Technology Services,8220.00
HEAD INJURY,20850,Health and Human Services,183914.26
HEALTHY COMMUNITIES INSTITUTE CORPORATION,94704,Health and Human Services,47000.00
HEARTLINE FITNESS PRODUCT,20879,Correction and Rehabilitation,324.00
HEARTLINE FITNESS PRODUCT,20879,Recreation,80768.00
HEARTS & HOMES FOR YOUTH,20910,Housing and Community Affairs,40683.93
HEATHWICK LLC,21401,Liquor Control,43575.23
HEATHWICK LLC,21401,Not Defined,220.00
HEAVEN HILL DISTILLERS IN,30353,Liquor Control,1890058.88
HEINEKEN USA,10601,Liquor Control,7687312.20
HEINEKEN USA,10601,Not Defined,27321.00
HENLEY CONSTRUCTION CO INC,20879,General Services,9086923.00
HENLEY CONSTRUCTION CO INC,20879,Not Defined,-884511.40
HERB GORDON AUTO GROUP INC DBA HERB GORDON NISSAN,20904,General Services,56341.00
HERITAGE CARE,20901,Health and Human Services,40525.23
HERITAGE TOURISM ALLIANCE,20876,Non-Departmental Accounts,51000.00
HERTRICH FLEET SERVICES INC,19963,General Services,811892.20
HGS LLC DBA ANGLER ENVIRONMENTAL,20109,Environmental Protection,2023343.11
HGS LLC DBA ANGLER ENVIRONMENTAL,20109,Not Defined,40467.10
HGS LLC DBA ANGLER ENVIRONMENTAL,20109,Transportation,8783.96
HGS LLC DBA ANGLER ENVIRONMENTAL,20187,Not Defined,53510.68
HIEU QUANG TANG,20001,Housing and Community Affairs,27641.00
HIGHWAY AND SAFETY SERVICES INC,20879,Environmental Protection,891832.26
HIGHWAY AND SAFETY SERVICES INC,20879,General Services,1683930.65
HIGHWAY AND SAFETY SERVICES INC,20879,Not Defined,-9940.29
HILLANDALE FIRE DEPARTMENT,20903,Fire and Rescue Service,51546.59
HILLCREST ENTERPRISES INC,23005,Not Defined,359402.50
HILLCREST ENTERPRISES INC,23005,Transportation,1740.00
"HK FIRE PROTECTION, INC",20849,Fire and Rescue Service,3655.25
"HK FIRE PROTECTION, INC",20849,General Services,5995.75
"HK FIRE PROTECTION, INC",20849,Not Defined,10822.25
"HK FIRE PROTECTION, INC",20849,Transportation,1010.50
"HK FIRE PROTECTION, INC",20850,Correction and Rehabilitation,896.50
"HK FIRE PROTECTION, INC",20850,Fire and Rescue Service,4995.27
HOLIDAY INN GAITHERSBURG,20879,Health and Human Services,104284.05
HOLIDAY INN GAITHERSBURG,20879,Housing and Community Affairs,12436.74
HOLLEY AND ASSOCIATES,20905,Health and Human Services,26770.83
HOLY CROSS HOSPITAL,20902,Health and Human Services,9375.00
HOLY CROSS HOSPITAL,20904,Health and Human Services,800700.00
HOLY CROSS HOSPITAL,20910,Health and Human Services,37406.96
HOLY CROSS HOSPITAL,21264,Correction and Rehabilitation,22968.15
HOLY CROSS HOSPITAL,21264,Health and Human Services,1253.80
HOME CARE PARTNERS,20005,Health and Human Services,289331.62
HOME CARE PARTNERS,20005,Non-Departmental Accounts,9696.00
HOME PROPERTIES INC PEPPERTREE FARMS,20906,Health and Human Services,15194.00
HOME PROPERTIES INC PEPPERTREE FARMS,20906,Housing and Community Affairs,13681.00
HOME PROPERTIES LP,20832,Housing and Community Affairs,14481.00
HOME PROPERTIES LP,20866,Housing and Community Affairs,1093.15
HOME PROPERTIES LP,20901,Housing and Community Affairs,3595.00
HOME PROPERTIES LP,20906,Housing and Community Affairs,15097.90
HOME PROPERTIES LP,20910,Housing and Community Affairs,15408.00
HOME PROPERTIES LP-CINNAMON RUN APTS,20906,Health and Human Services,20557.00
HOME PROPERTIES LP-CINNAMON RUN APTS,20906,Housing and Community Affairs,9819.49
HONIG VINEYARD AND WINERY,94573,Liquor Control,40464.00
HORIZON CHILD CARE INC,20904,Health and Human Services,44807.00
HORIZON ENGINEERING,11788,General Services,30682.56
HOUSING & COMMUNITY,20877,Housing and Community Affairs,59650.00
HOUSING OPPORTUNITIES  COMMISSION,20895,CIP,2034210.90
HOUSING OPPORTUNITIES  COMMISSION,20895,Countywide Generic,5623372.44
HOUSING OPPORTUNITIES  COMMISSION,20895,Environmental Protection,330899.00
HOUSING OPPORTUNITIES  COMMISSION,20895,Health and Human Services,643393.81
HOUSING OPPORTUNITIES  COMMISSION,20895,Housing and Community Affairs,6028259.72
HOUSING OPPORTUNITIES  COMMISSION,20895,Restricted Donations,500.00
HOUSING OPPORTUNITIES COMMISSION,20895,Health and Human Services,42428.17
HOUSING OPPORTUNITIES COMMISSION,20895,Housing and Community Affairs,43416.87
HOUSING UNLIMITED INC,20852,Health and Human Services,2800.00
HOUSING UNLIMITED INC,20902,Health and Human Services,23710.00
HOUSING UNLIMITED INC,20902,Housing and Community Affairs,40306.00
HOUSING UNLIMITED INC,20902,Non-Departmental Accounts,25000.00
HOWARD COUNTY MARYLAND,21041,Technology Services,1125364.70
HOWARD COUNTY MARYLAND,21046,Health and Human Services,232818.79
HOWARD UNIFORM CO,21230,Correction and Rehabilitation,17557.10
HOWARD UNIFORM CO,21230,Fire and Rescue Service,115191.33
HOWARD UNIFORM CO,21230,Police,31438.85
HOWARD UNIFORM CO,21230,Sheriff,15915.30
HUGHES GROUP ARCHITECTS,20164,General Services,162796.16
HUGHES LANDSCAPING & SUPPLY CO INC,20837,Transportation,53640.00
HUNT CONSULTING LIMITED LIABILITY COMPANY,20723,General Services,44195.00
HVM LLC,20874,Health and Human Services,481532.06
HYATTSTOWN VOL FIRE DEPT,20871,Fire and Rescue Service,43371.69
IBM CORPORATION,15264,Technology Services,532191.88
IDENTITY INC,20877,Correction and Rehabilitation,74241.95
IDENTITY INC,20877,Health and Human Services,2260775.61
IDENTITY INC,20877,Non-Departmental Accounts,62800.00
IDENTITY INC,20877,Public Information,2364.00
IMPACT SILVER SPRING,20907,Health and Human Services,78458.68
IMPACT SILVER SPRING,20907,Housing and Community Affairs,33956.24
IMPACT SILVER SPRING,20907,Non-Departmental Accounts,271528.05
IMPACT SILVER SPRING,20907,Recreation,3139.98
IMPACT SILVER SPRING,20910,Health and Human Services,28492.22
IMPACT SILVER SPRING,20910,Housing and Community Affairs,388.21
IMPACT SILVER SPRING,20910,Non-Departmental Accounts,56605.07
IMPERIAL BRANDS INC,60693,Liquor Control,132274.00
INDEPENDENCE NOW INC,20904,Health and Human Services,36075.74
INDEPENDENCE NOW INC,20904,Non-Departmental Accounts,2128.74
INDIANA FURNITURE,47547,Liquor Control,119814.75
INDUSTRIAL/ORGANIZATIONAL SOLUTIONS INC DBA I/O SOLUTIONS INC,60154,Fire and Rescue Service,81153.99
INFINITY NURSING SERVICES,20705,Health and Human Services,556.00
INFINITY NURSING SERVICES,20860,Health and Human Services,37355.00
INFO USA MARKETING,63195,Public Libraries,46685.00
INFOR GLOBAL SOLUTIONS INC,31193,Environmental Protection,12600.00
INFOR GLOBAL SOLUTIONS INC,55485,Environmental Protection,62460.40
ING INSTITUTE PLAN SERVICES LLC,2205,Non-Departmental Accounts,46260.00
INGRAM LIBRARY SERVICES INC,30384,Circuit Court,510.48
INGRAM LIBRARY SERVICES INC,30384,Public Libraries,113559.93
INGRAM LIBRARY SERVICES INC,30384,Restricted Donations,4355.06
INNOVATIVE PEST MANAGEMENT,20833,Community Engagement Cluster,575.20
INNOVATIVE PEST MANAGEMENT,20833,Not Defined,95492.40
INNOVATIVE PEST MANAGEMENT,20833,Transportation,1366.64
INNOVATIVE PEST MANAGEMENT,21046,General Services,6763.00
INNOVATIVE PEST MANAGEMENT,21046,Not Defined,30247.30
INNOVATIVE PEST MANAGEMENT,21046,Transportation,1366.64
INSOURCE SOFTWARE SOLUTIONS INC,23236,General Services,51861.26
INSTITUTE FOR FAMILY CENTERED SERVICES,23294,Health and Human Services,43332.25
INTERACTIVE VOICE APPLICATIONS INC,75367,Health and Human Services,25000.00
INTERBALT PRODUCTS CORP,20877,Liquor Control,131176.38
INTERFAITH HOUSING COALITION AT CMMC,20850,Housing and Community Affairs,28584.00
INTERFAITH WORKS INC,20850,Health and Human Services,2055310.49
INTERFAITH WORKS INC,20850,Housing and Community Affairs,170610.72
INTERFAITH WORKS INC,20850,Non-Departmental Accounts,56267.36
INTERNAL REVENUE SERVICE,19255,Not Defined,169647759.39
INTERNATIONAL CELLARS LLC,22182,Liquor Control,72678.92
INTERNATIONAL ECONOMIC DE,20005,Economic Development,1095.00
INTERNATIONAL ECONOMIC DE,21275,Economic Development,58500.00
INTERNATIONAL FOREIGN EXCHANGE CONCEPTS LP,10016,Non-Departmental Accounts,508219.00
INTERNATIONAL SALT COMPANY,15264,Not Defined,1073689.82
INTERSTATE COMMISSION ON THE POTOMAC RIVER BASIN,20850,Environmental Protection,31288.30
INVESTMENT PROPERTIES INC,20850,Health and Human Services,285783.21
INVESTMENT PROPERTIES INC,20850,Non-Departmental Accounts,616170.97
IOWA COLLEGE ACQUISITION CORP,75320,Fire and Rescue Service,48095.00
IP9 W WATKINS MILL CAMPUS LLC,19067,Non-Departmental Accounts,145301.28
IRIS ARGUETA-SIBRIAN,20901,Non-Departmental Accounts,10000.00
IRIS ARGUETA-SIBRIAN,20901,Technology Services,22249.70
IVYMOUNT SCHOOL INC,20854,Board of Elections,871.20
IVYMOUNT SCHOOL INC,20854,Health and Human Services,26363.52
IVYMOUNT SCHOOL INC,20854,Non-Departmental Accounts,40000.00
J & E ASSOCIATES,20910,Health and Human Services,312092.00
J LOHR WINERY,95126,Liquor Control,376190.00
J ROLAND CORP,20872,Finance,490.00
J ROLAND CORP,20872,Not Defined,2295.00
J ROLAND CORP,20872,Recreation,26669.73
J W SIEG & COMPANY INC,22901,Liquor Control,151076.65
J&K CONTRACTING INC,20743,General Services,7744.41
J&K CONTRACTING INC,20743,Not Defined,18640.00
JACK POUST & COMPANY INC,10107,Liquor Control,151083.00
JACOBS ENGINEERING GROUP INC,21201,Transportation,31513.10
JAMES R COLLINS,20832,Police,28471.84
JAMES SCHNEIDER,20878,Not Defined,398587.28
JAMES T WARRING SONS INC,20743,Environmental Protection,80711.12
JANUS ASSOCIATES INC,21209,Health and Human Services,487.50
JANUS ASSOCIATES INC,21209,Human Resources,129406.50
JANUS ASSOCIATES INC,21211,Human Resources,43135.50
JARVIS AND ASSOCIATES L L C,20879,Health and Human Services,91206.00
JBG BETHESDA AVE LLC,20815,Not Defined,100000.00
JEANMARIE P WALLMARK,20878,Not Defined,44937.76
JEMAL'S COLEMONT LLC,22040,Liquor Control,205622.76
JENNISON ASSOCIATES LLC,10017,Non-Departmental Accounts,508685.25
JESSA MEDICAL SUPPLY INC,20878,Health and Human Services,191716.44
JESSA MEDICAL SUPPLY INC,20878,Human Resources,205.00
JESSICA BROWN MD,20814,Health and Human Services,27936.00
JEWISH COMMUNITY CENTER,20852,Board of Elections,1000.00
JEWISH COMMUNITY CENTER,20852,Health and Human Services,52657.68
JEWISH COMMUNITY CENTER,20852,Non-Departmental Accounts,54247.57
JEWISH COUNCIL FOR THE AGING,20852,Health and Human Services,221210.20
JEWISH COUNCIL FOR THE AGING,20852,Non-Departmental Accounts,137334.97
JEWISH COUNCIL FOR THE AGING,20852,Transportation,159625.87
JEWISH FOUNDATION FOR GROUP HOMES INC,20852,General Services,50000.00
JEWISH FOUNDATION FOR GROUP HOMES INC,20852,Health and Human Services,477526.86
JEWISH FOUNDATION FOR GROUP HOMES INC,20852,Non-Departmental Accounts,33365.00
JEWISH SOCIAL SERVICES AGENCY,20850,Health and Human Services,2767.25
JEWISH SOCIAL SERVICES AGENCY,20850,Non-Departmental Accounts,78097.50
JEWISH SOCIAL SERVICES AGENCY,20852,Health and Human Services,365738.93
JEWISH SOCIAL SERVICES AGENCY,20852,Non-Departmental Accounts,21376.64
JF HILLEBRAND FRANCE,7065,Liquor Control,224172.56
JG PARKS AND SON INC,21837,Not Defined,67120.76
JIM AND CAROL TRAWICK FOUNDATION,20814,Non-Departmental Accounts,30000.00
JIM BEAM BRANDS CO,60015,Liquor Control,4121944.31
JINADU-MUSTAPHA ABI,20905,Housing and Community Affairs,35700.00
JITENDRA K MOTWANI,20878,Housing and Community Affairs,28575.00
JO ANN RICCHIUTI,21771,Sheriff,30086.16
JOHN C MANNIX,21771,Transportation,44487.50
JOHN GIVEN WINES INC,12581,Liquor Control,29550.00
JOHN W GOMOLISKY,21401,Non-Departmental Accounts,135321.58
JOHNSON & TOWERS INC,8054,General Services,76675.77
JOHNSON TRUCK CENTER LLC,21220,Fire and Rescue Service,46833.27
JOHNSON TRUCK CENTER LLC,21220,General Services,432348.03
JOHNSON TRUCK CENTER LLC,21220,Not Defined,952314.31
"JOHNSON, MIRMIRAN & THOMPSON, INC.",21152,Environmental Protection,5000.00
"JOHNSON, MIRMIRAN & THOMPSON, INC.",21152,Housing and Community Affairs,6081.06
"JOHNSON, MIRMIRAN & THOMPSON, INC.",21152,Transportation,853263.88
JONCON VENTURE II,20901,Housing and Community Affairs,2585.00
JONCON VENTURE II,20910,Housing and Community Affairs,29572.63
JONCON VENTURE III,20910,Housing and Community Affairs,36256.46
JORDAN VINEYARD,95448,Liquor Control,28490.00
JORGE SRABSTEIN MD,20854,Health and Human Services,75504.00
JOS VICTORI WINES,11743,Liquor Control,34894.97
JOSEPH E GODBOUT,20910,General Services,125115.03
JOSEPH E GODBOUT,20910,Non-Departmental Accounts,468.08
JOSEPH LEWIS FULLER III,25419,Fire and Rescue Service,27354.22
JOYCE A SPEAR,25427,Police,26508.00
JP MEDIA INC,6901,County Executive,4666.00
JP MEDIA INC,6901,Environmental Protection,9375.80
JP MEDIA INC,6901,Finance,9891.80
JP MEDIA INC,6901,Fire and Rescue Service,1305.00
JP MEDIA INC,6901,General Services,2856.00
JP MEDIA INC,6901,Health and Human Services,9655.66
JP MEDIA INC,6901,Management and Budget,885.00
JP MEDIA INC,6901,Non-Departmental Accounts,2295.00
JP MEDIA INC,6901,Recreation,770.00
JP MORGAN CHASE BANK,75391,Debt Service,724744.29
"JP MORGAN CHASE BANK, NA",60197,Board of Appeals,25098.76
"JP MORGAN CHASE BANK, NA",60197,Board of Elections,52046.36
"JP MORGAN CHASE BANK, NA",60197,Circuit Court,127422.09
"JP MORGAN CHASE BANK, NA",60197,Commission for Women,721.82
"JP MORGAN CHASE BANK, NA",60197,Community Engagement Cluster,130261.87
"JP MORGAN CHASE BANK, NA",60197,Community Use of Public Facilities,20229.98
"JP MORGAN CHASE BANK, NA",60197,Consumer Protection,6721.35
"JP MORGAN CHASE BANK, NA",60197,Correction and Rehabilitation,354575.50
"JP MORGAN CHASE BANK, NA",60197,County Attorney,150345.43
"JP MORGAN CHASE BANK, NA",60197,County Council,2475.50
"JP MORGAN CHASE BANK, NA",60197,County Executive,61579.63
"JP MORGAN CHASE BANK, NA",60197,Debt Service,14803.35
"JP MORGAN CHASE BANK, NA",60197,Economic Development,123634.65
"JP MORGAN CHASE BANK, NA",60197,Emergency Management and Homeland Security,89806.43
"JP MORGAN CHASE BANK, NA",60197,Environmental Protection,327970.37
"JP MORGAN CHASE BANK, NA",60197,Ethics Commission,2976.11
"JP MORGAN CHASE BANK, NA",60197,Finance,135039.03
"JP MORGAN CHASE BANK, NA",60197,Fire and Rescue Service,1576634.89
"JP MORGAN CHASE BANK, NA",60197,General Services,405660.48
"JP MORGAN CHASE BANK, NA",60197,Health and Human Services,1119160.15
"JP MORGAN CHASE BANK, NA",60197,Housing and Community Affairs,9668.50
"JP MORGAN CHASE BANK, NA",60197,Human Resources,79032.09
"JP MORGAN CHASE BANK, NA",60197,Human Rights,2226.13
"JP MORGAN CHASE BANK, NA",60197,Inspector General,6276.86
"JP MORGAN CHASE BANK, NA",60197,Intergovernmental Relations,18916.43
"JP MORGAN CHASE BANK, NA",60197,Legislative Oversight,1531.52
"JP MORGAN CHASE BANK, NA",60197,Liquor Control,500223.06
"JP MORGAN CHASE BANK, NA",60197,Management and Budget,29315.64
"JP MORGAN CHASE BANK, NA",60197,Merit System Protection Board,112.00
"JP MORGAN CHASE BANK, NA",60197,Non-Departmental Accounts,136890.57
"JP MORGAN CHASE BANK, NA",60197,Not Defined,16325259.86
"JP MORGAN CHASE BANK, NA",60197,Permitting Services,232098.87
"JP MORGAN CHASE BANK, NA",60197,Police,2041047.62
"JP MORGAN CHASE BANK, NA",60197,Public Information,81880.64
"JP MORGAN CHASE BANK, NA",60197,Public Libraries,192632.38
"JP MORGAN CHASE BANK, NA",60197,Recreation,688111.38
"JP MORGAN CHASE BANK, NA",60197,Restricted Donations,69595.66
"JP MORGAN CHASE BANK, NA",60197,Sheriff,254292.00
"JP MORGAN CHASE BANK, NA",60197,State's Attorney,72791.27
"JP MORGAN CHASE BANK, NA",60197,Technology Services,526290.26
"JP MORGAN CHASE BANK, NA",60197,Transportation,427844.37
"JP MORGAN CHASE BANK, NA",60197,Zoning and Administrative Hearings,21550.51
JP MORGAN INVESTMENT MANAGEMENT INC,10087,Non-Departmental Accounts,318485.18
JRP MANAGEMENT RESOURCES INC,20866,General Services,73151.00
JRP MANAGEMENT RESOURCES INC,20866,Not Defined,95915.00
JUBILEE ASSOCIATION OF MD,20895,County Council,60.00
JUBILEE ASSOCIATION OF MD,20895,Health and Human Services,459368.71
JUBILEE ASSOCIATION OF MD,20895,Non-Departmental Accounts,25000.00
JUDITH COVICH,20850,Health and Human Services,25684.98
JUICE CO INC,21237,Correction and Rehabilitation,68642.20
JULIO A ORTIZ,20886,Environmental Protection,64488.00
JULIO A ORTIZ,20886,General Services,22895.00
JULIO A ORTIZ,20886,Housing and Community Affairs,46029.00
JULIO A ORTIZ,20886,Not Defined,228803.60
JULIO A ORTIZ,20886,Recreation,78924.00
JULIO A ORTIZ,20886,Transportation,82150.49
JURY COMMISSIONER,20850,Circuit Court,302710.42
JUST US KIDS CHILD CARE CENTER,20879,Health and Human Services,29170.00
JUSTICE & SECURITY STRATEGIES INC,20916,Emergency Management and Homeland Security,123623.94
K NEAL INTERNATIONAL TRUCKS INC,20781,Fire and Rescue Service,21211.28
K NEAL INTERNATIONAL TRUCKS INC,20781,General Services,40284.21
K NEAL INTERNATIONAL TRUCKS INC,20781,Not Defined,302340.23
KAISER FOUNDATION HEALTH,20849,Human Resources,16374839.39
KAREN J JACKSON,20901,Finance,29962.56
KARPINSKI COLARESI & KARP,21202,Board of Elections,89592.98
KATCEF BROTHERS INC,21401,Liquor Control,53355.27
KATCEF BROTHERS INC,21401,Not Defined,17.44
KATHLEEN M TOOLAN,20876,County Attorney,32383.00
KCE STRUCTURAL ENGINEERS PC,20036,General Services,2307258.45
KEEFE COMMISSARY NETWORK LLC,63132,Correction and Rehabilitation,1690.00
KEEFE COMMISSARY NETWORK LLC,64184,Correction and Rehabilitation,104315.03
KELLER BROTHERS INC,21771,General Services,10921461.32
KELLER BROTHERS INC,21771,Not Defined,-1075999.95
KENNEDY INSTITUTE,20001,Health and Human Services,569776.89
KENNEDY INSTITUTE,20001,Non-Departmental Accounts,64787.52
KENNETH B TECLER ESQ,20850,Housing and Community Affairs,6923167.00
KENNETH H PRITCHARD,20657,Community Engagement Cluster,3647.50
KENNETH H PRITCHARD,20657,Finance,9500.00
KENNETH H PRITCHARD,20657,Human Resources,14022.50
KENNETH H PRITCHARD,20657,Recreation,3600.00
KENNETH H PRITCHARD,20657,Technology Services,4750.00
KENNETH H PRITCHARD,20657,Zoning and Administrative Hearings,2020.50
KENNETH H PRITCHARD,20851,Human Resources,1232.50
KENSINGTON VOLUNTEER FIRE,20895,Fire and Rescue Service,162527.56
KENWOOD GOLF AND COUNTRY,20816,Non-Departmental Accounts,137967.10
KERR CONSULTING LLC,21405,Transportation,30250.00
KFH GROUP INC,20814,Transportation,158395.63
