Supplier Name,Zip Code,Department,Amount
HARTFORD COMPUTER GROUP,21044,Fire and Rescue Service,2013.00
HARTFORD COMPUTER GROUP,21044,Health and Human Services,5175.00
HARTFORD COMPUTER GROUP INC,02284,Fire and Rescue Service,1539.00
HARTFORD COMPUTER GROUP INC,02284,Technology Services,45063.00
HARTFORD COMPUTER GROUP INC,19182,Fire and Rescue Service,926.00
HARTFORD COMPUTER GROUP INC,21044,Circuit Court,2360.00
HARTFORD COMPUTER GROUP INC,93063,Health and Human Services,17979.00
HARTFORD LIFE INSURANCE COMPANY,,Not Defined,11941410.51
HARVEST IMPORTING LLC,10016,Liquor Control,24291.28
HARVEST IMPORTING LLC,21230,Liquor Control,10343.28
HATCHIK SUPPLY CO,22151,Recreation,31285.78
HCGI HARTFORD INC,19182,Circuit Court,7737.00
HCGI HARTFORD INC,19182,General Services,17477.00
HCGI HARTFORD INC,19182,Health and Human Services,12108.00
HCGI HARTFORD INC,19182,Technology Services,88833.00
HCGI HARTFORD INC,21044,Circuit Court,21660.00
HCR MANORCARE SERVICES LLC,43522,Countywide Generic,1036544.75
HEAD INJURY,20850,Health and Human Services,192611.12
HEALTHY COMMUNITIES INSTITUTE CORPORATION,94704,Health and Human Services,47000.00
HEARTLINE FITNESS PRODUCT,20879,Correction and Rehabilitation,303.00
HEARTLINE FITNESS PRODUCT,20879,General Services,96548.15
HEARTLINE FITNESS PRODUCT,20879,Health and Human Services,11112.00
HEARTLINE FITNESS PRODUCT,20879,Recreation,129193.25
HEARTS & HOMES FOR YOUTH,20910,Housing and Community Affairs,76616.07
HEARTS & HOMES FOR YOUTH,20910,Non-Departmental Accounts,2975.00
HEAVEN HILL DISTILLERS IN,30353,Liquor Control,2007675.33
HEDYLATO KILGORE,20914,Health and Human Services,26010.00
HEINEKEN USA,10601,Liquor Control,8500360.36
HEINEKEN USA,10601,Not Defined,26958.87
HENLEY CONSTRUCTION CO INC,20879,General Services,2092328.00
HENLEY CONSTRUCTION CO INC,20879,Not Defined,-202798.90
HENRY SCHEIN INC,11747,Health and Human Services,9293.25
HENRY SCHEIN INC,15250,Correction and Rehabilitation,5593.00
MARK W KUGLER,20904,Transportation,3295142.76
HENRY SCHEIN INC,15250,Health and Human Services,10618.50
HENRY SCHEIN INC,15250,Human Resources,9542.09
HERITAGE CARE,20901,Health and Human Services,33513.29
HERITAGE TOURISM ALLIANCE,20876,Non-Departmental Accounts,51000.00
HGS LLC DBA ANGLER ENVIRONMENTAL,20109,Environmental Protection,1590114.92
HGS LLC DBA ANGLER ENVIRONMENTAL,20109,Not Defined,-108195.58
HGS LLC DBA ANGLER ENVIRONMENTAL,20109,Transportation,129986.39
HIEU QUANG TANG,20001,Housing and Community Affairs,26930.00
HIGHWAY AND SAFETY SERVICES INC,20879,Environmental Protection,2364562.94
HIGHWAY AND SAFETY SERVICES INC,20879,General Services,1186042.84
HIGHWAY AND SAFETY SERVICES INC,20879,Housing and Community Affairs,143123.99
HIGHWAY AND SAFETY SERVICES INC,20879,Transportation,2555.41
HILLANDALE FIRE DEPARTMENT,20903,Fire and Rescue Service,161033.68
HIP SERVICES INC,20782,Housing and Community Affairs,30260.52
HISPANIC BUSINESS FOUNDATION OF MARYLAND INC,20814,Non-Departmental Accounts,47929.99
"HK FIRE PROTECTION, INC",20849,Fire and Rescue Service,10602.65
"HK FIRE PROTECTION, INC",20849,General Services,13033.75
"HK FIRE PROTECTION, INC",20849,Not Defined,6695.75
"HK FIRE PROTECTION, INC",20849,Sheriff,494.75
"HK FIRE PROTECTION, INC",20849,Transportation,1145.00
"HK FIRE PROTECTION, INC",20850,Fire and Rescue Service,2849.16
HMTR I LLC,32714,Not Defined,265855.70
HOLIDAY INN GAITHERSBURG,20879,Health and Human Services,81047.53
HOLIDAY INN GAITHERSBURG,20879,Housing and Community Affairs,12979.20
HOLLEY AND ASSOCIATES,20905,Health and Human Services,27992.70
HOLY CROSS HOSPITAL,20902,Health and Human Services,8275.00
HOLY CROSS HOSPITAL,20904,Health and Human Services,1032275.00
HOLY CROSS HOSPITAL,20910,Health and Human Services,39356.85
HOLY CROSS HOSPITAL,21264,Correction and Rehabilitation,33153.65
HOLY CROSS HOSPITAL,21264,Health and Human Services,3209.95
HOLY CROSS HOSPITAL,21264,Restricted Donations,484.54
"HOME AIR CONDITIONING, INC.",20852,Fire and Rescue Service,30021.20
HOME CARE PARTNERS,20005,Health and Human Services,442180.97
HOME CARE PARTNERS,20005,Non-Departmental Accounts,21870.00
HOME PROPERTIES INC PEPPERTREE FARMS,20906,Health and Human Services,21895.00
HOME PROPERTIES INC PEPPERTREE FARMS,20906,Housing and Community Affairs,16896.00
HOME PROPERTIES LP,14604,Housing and Community Affairs,6403.91
HOME PROPERTIES LP,20832,Housing and Community Affairs,9465.00
HOME PROPERTIES LP,20901,Housing and Community Affairs,11428.00
HOME PROPERTIES LP,20906,Housing and Community Affairs,33612.00
HOMES FOR SILVER SPRING,20910,Health and Human Services,1226.40
HOMES FOR SILVER SPRING,20910,Housing and Community Affairs,26040.00
HONIG VINEYARD AND WINERY,94573,Liquor Control,36555.00
HORIZON CHILD CARE INC,20904,Health and Human Services,31287.00
HOUSING & COMMUNITY,20877,Housing and Community Affairs,52700.00
HOUSING OPPORTUNITIES  COMMISSION,20895,CIP,2660136.98
HOUSING OPPORTUNITIES  COMMISSION,20895,Countywide Generic,4994998.25
HOUSING OPPORTUNITIES  COMMISSION,20895,Environmental Protection,187105.00
HOUSING OPPORTUNITIES  COMMISSION,20895,Health and Human Services,674821.96
HOUSING OPPORTUNITIES  COMMISSION,20895,Housing and Community Affairs,6470851.13
HOUSING OPPORTUNITIES  COMMISSION,20895,Non-Departmental Accounts,36529.90
HOUSING OPPORTUNITIES COMMISSION,20895,Health and Human Services,50113.75
HOUSING OPPORTUNITIES COMMISSION,20895,Housing and Community Affairs,35076.99
HOUSING UNLIMITED INC,20902,Health and Human Services,8320.00
HOUSING UNLIMITED INC,20902,Housing and Community Affairs,612699.00
HOUSING UNLIMITED INC,20902,Non-Departmental Accounts,25000.00
HOWARD COUNTY MARYLAND,21041,Technology Services,7500.70
HOWARD COUNTY MARYLAND,21046,Health and Human Services,143675.52
HOWARD UNIFORM CO,21230,Fire and Rescue Service,59894.13
HOWARD UNIFORM CO,21230,Police,19180.22
HUGHES GROUP ARCHITECTS,20164,General Services,823830.21
HUNTER TRUCK SALES & SERVICE INC,16002,General Services,189250.00
HVM LLC,20874,Health and Human Services,538967.94
HYATTSTOWN VOL FIRE DEPT,20871,Fire and Rescue Service,126847.97
"Harris, Pamela Quirk",,Circuit Court,25478.93
IBM CORPORATION,15264,Recreation,1481.44
IBM CORPORATION,15264,Technology Services,496827.64
ICF CONSULTING GROUP INC,20850,Finance,300000.00
ICMA,02241,Human Resources,38070.00
IDENTITY INC,20877,Correction and Rehabilitation,37692.67
IDENTITY INC,20877,County Executive,80.00
IDENTITY INC,20877,Health and Human Services,2227671.69
IDENTITY INC,20877,Non-Departmental Accounts,66210.09
IMAGINATION STAGE INC,20814,Health and Human Services,1440.00
IMAGINATION STAGE INC,20814,Non-Departmental Accounts,100000.00
IMAGINATION STAGE INC,20814,Recreation,3000.00
IMPACT SILVER SPRING,20907,Recreation,3000.00
IMPACT SILVER SPRING,20910,Economic Development,29073.15
IMPACT SILVER SPRING,20910,Health and Human Services,61995.39
IMPACT SILVER SPRING,20910,Housing and Community Affairs,4105.90
IMPACT SILVER SPRING,20910,Non-Departmental Accounts,279964.71
IMPERIAL BRANDS INC,60693,Liquor Control,106220.84
INFO USA MARKETING,63195,Public Libraries,51872.00
INFOR GLOBAL SOLUTIONS INC,55485,Environmental Protection,77896.20
ING INSTITUTE PLAN SERVICES LLC,02205,Non-Departmental Accounts,54264.00
INGRAM LIBRARY SERVICES INC,30384,Public Libraries,59969.43
INGRAM LIBRARY SERVICES INC,30384,Restricted Donations,4845.75
INTERACTIVE VOICE APPLICATIONS INC,75367,Health and Human Services,25000.00
INTERAGES,20906,Health and Human Services,57531.82
INTERBALT PRODUCTS CORP,20877,Liquor Control,124572.37
INTERDENOMINATIONAL CHURCH OF GOD,20879,Health and Human Services,34479.00
INTERFAITH HOUSING COALITION AT CMMC,20850,Housing and Community Affairs,28455.00
INTERFAITH WORKS INC,20850,Health and Human Services,2070029.31
INTERFAITH WORKS INC,20850,Housing and Community Affairs,207990.11
INTERFAITH WORKS INC,20850,Non-Departmental Accounts,37992.98
INTERNAL REVENUE SERVICE,19255,Not Defined,160035878.54
INTERNAL REVENUE SERVICE,20902,Not Defined,300.00
INTERNATIONAL CELLARS LLC,22182,Liquor Control,111461.94
INTERNATIONAL SALT COMPANY,15264,Not Defined,375241.72
INVESTMENT PROPERTIES INC,20850,Health and Human Services,242595.74
INVESTMENT PROPERTIES INC,20850,Non-Departmental Accounts,646051.91
INWOOD HOUSE,20902,Health and Human Services,8280.00
INWOOD HOUSE,20902,Non-Departmental Accounts,18925.41
IOWA COLLEGE ACQUISITION CORP,75320,Fire and Rescue Service,48095.00
IVYMOUNT SCHOOL INC,20854,Board of Elections,556.60
IVYMOUNT SCHOOL INC,20854,Community Use of Public Facilities,1307.00
IVYMOUNT SCHOOL INC,20854,General Services,100000.00
IVYMOUNT SCHOOL INC,20854,Non-Departmental Accounts,20000.00
J & E ASSOCIATES,20910,Health and Human Services,216538.69
J LOHR WINERY,95126,Liquor Control,448045.50
J ROLAND CORP,20872,Circuit Court,800.00
J ROLAND CORP,20872,General Services,1580.00
J ROLAND CORP,20872,Health and Human Services,1280.00
J ROLAND CORP,20872,Liquor Control,9640.00
J ROLAND CORP,20872,Not Defined,3593.75
J ROLAND CORP,20872,Public Libraries,1850.00
J ROLAND CORP,20872,Recreation,48000.25
J ROLAND CORP,20872,Restricted Donations,9050.00
J W SIEG & COMPANY INC,22901,Liquor Control,98288.05
J&K CONTRACTING INC,20743,General Services,186400.00
J&K CONTRACTING INC,20743,Not Defined,-18640.00
JACK POUST & COMPANY INC,10107,Liquor Control,181466.25
JACOB AZHDAM,20854,Housing and Community Affairs,35198.00
JACOBS ENGINEERING GROUP INC,21201,Transportation,54418.65
JADALI NOSRATOLLAH,11756,Housing and Community Affairs,28800.00
JAMES R COLLINS,20832,Police,27483.36
JAMES SCHNEIDER,20878,Not Defined,318737.40
JAMES T WARRING SONS INC,20743,Environmental Protection,39766.40
JANUS ASSOCIATES INC,21211,Human Resources,172542.00
JARVIS AND ASSOCIATES L L C,20879,Health and Human Services,83646.00
JEMAL'S COLEMONT LLC,20001,Liquor Control,138026.90
JEMAL'S COLEMONT LLC,21275,Liquor Control,57787.24
JENNIFER BARRETT,21797,Debt Service,24406.00
JENNIFER BARRETT,21797,Finance,9922.27
JENNISON ASSOCIATES LLC,10017,Non-Departmental Accounts,470138.80
JEROME BARRETT,22046,Human Resources,25812.50
JESSA MEDICAL SUPPLY INC,20878,Health and Human Services,183841.58
JESSICA BROWN MD,20814,Health and Human Services,26064.00
JEWISH COMMUNITY CENTER,20852,Board of Elections,1000.00
JEWISH COMMUNITY CENTER,20852,Health and Human Services,52089.47
JEWISH COMMUNITY CENTER,20852,Non-Departmental Accounts,43878.09
JEWISH COUNCIL FOR THE AGING,20852,Health and Human Services,160348.04
JEWISH COUNCIL FOR THE AGING,20852,Non-Departmental Accounts,182107.37
JEWISH COUNCIL FOR THE AGING,20852,Transportation,132906.86
JEWISH FOUNDATION FOR GROUP HOMES INC,20852,Health and Human Services,485443.50
JEWISH FOUNDATION FOR GROUP HOMES INC,20852,Non-Departmental Accounts,21000.00
JEWISH SOCIAL SERVICES AGENCY,20850,Health and Human Services,37487.96
JEWISH SOCIAL SERVICES AGENCY,20850,Non-Departmental Accounts,5208.34
JEWISH SOCIAL SERVICES AGENCY,20852,Health and Human Services,360917.59
JEWISH SOCIAL SERVICES AGENCY,20852,Non-Departmental Accounts,48378.36
JF HILLEBRAND USA INC,15251,Liquor Control,37925.11
JG PARKS AND SON INC,21837,Not Defined,32233.14
JIM AND CAROL TRAWICK FOUNDATION,20814,Non-Departmental Accounts,30000.00
JIM BEAM BRANDS CO,60015,Liquor Control,4166450.24
JINADU-MUSTAPHA ABI,20905,Housing and Community Affairs,39300.00
JO ANN RICCHIUTI,21771,Sheriff,51215.28
JOHN GIVEN WINES INC,12581,Liquor Control,28270.00
JOHN J HENTSCHEL,21009,Transportation,27990.00
JOHN W GOMOLISKY,21401,Non-Departmental Accounts,132139.87
JOHNSON TRUCK CENTER LLC,20785,Fire and Rescue Service,763.69
JOHNSON TRUCK CENTER LLC,21220,Fire and Rescue Service,53873.56
JOHNSON TRUCK CENTER LLC,21220,General Services,799987.91
JOHNSON TRUCK CENTER LLC,21220,Not Defined,720873.00
"JOHNSON, MIRMIRAN & THOMPSON, INC.",21152,Transportation,725615.56
JORDAN VINEYARD,95448,Liquor Control,28490.00
JORGE SRABSTEIN MD,20854,Health and Human Services,74173.00
JOS VICTORI WINES,11743,Liquor Control,30455.15
JOSEPH E GODBOUT,20910,General Services,125077.79
JOSEPH T GILOLEY,20854,Housing and Community Affairs,46382.40
JOYCE A SPEAR,20837,Police,30175.20
JOYCE YESUPRIYA,20906,Housing and Community Affairs,30904.00
JP MORGAN CHASE BANK,75391,Debt Service,1921904.11
"JP MORGAN CHASE BANK, NA",60197,Board of Appeals,25872.21
"JP MORGAN CHASE BANK, NA",60197,Board of Elections,29183.48
"JP MORGAN CHASE BANK, NA",60197,Circuit Court,159036.44
"JP MORGAN CHASE BANK, NA",60197,Commission for Women,2219.78
"JP MORGAN CHASE BANK, NA",60197,Community Engagement Cluster,104565.55
"JP MORGAN CHASE BANK, NA",60197,Community Use of Public Facilities,15128.80
"JP MORGAN CHASE BANK, NA",60197,Consumer Protection,1759.82
"JP MORGAN CHASE BANK, NA",60197,Correction and Rehabilitation,262164.37
"JP MORGAN CHASE BANK, NA",60197,County Attorney,111785.24
"JP MORGAN CHASE BANK, NA",60197,County Council,653.65
"JP MORGAN CHASE BANK, NA",60197,County Executive,63326.52
"JP MORGAN CHASE BANK, NA",60197,Countywide Generic,798.53
"JP MORGAN CHASE BANK, NA",60197,Debt Service,9010.21
"JP MORGAN CHASE BANK, NA",60197,Economic Development,92954.12
KERR CONSULTING LLC,21405,Transportation,35750.00
"JP MORGAN CHASE BANK, NA",60197,Emergency Management and Homeland Security,63827.81
"JP MORGAN CHASE BANK, NA",60197,Environmental Protection,321485.32
"JP MORGAN CHASE BANK, NA",60197,Ethics Commission,2516.65
"JP MORGAN CHASE BANK, NA",60197,Finance,116790.81
"JP MORGAN CHASE BANK, NA",60197,Fire and Rescue Service,1043330.54
"JP MORGAN CHASE BANK, NA",60197,General Services,542063.96
"JP MORGAN CHASE BANK, NA",60197,Health and Human Services,908820.00
"JP MORGAN CHASE BANK, NA",60197,Housing and Community Affairs,17922.72
"JP MORGAN CHASE BANK, NA",60197,Human Resources,38933.53
"JP MORGAN CHASE BANK, NA",60197,Human Rights,3236.98
"JP MORGAN CHASE BANK, NA",60197,Inspector General,8517.75
"JP MORGAN CHASE BANK, NA",60197,Intergovernmental Relations,14654.46
"JP MORGAN CHASE BANK, NA",60197,Legislative Oversight,1065.73
"JP MORGAN CHASE BANK, NA",60197,Liquor Control,598299.91
"JP MORGAN CHASE BANK, NA",60197,Management and Budget,9932.89
"JP MORGAN CHASE BANK, NA",60197,Merit System Protection Board,247.71
"JP MORGAN CHASE BANK, NA",60197,Non-Departmental Accounts,65702.37
"JP MORGAN CHASE BANK, NA",60197,Not Defined,2325772.67
"JP MORGAN CHASE BANK, NA",60197,Permitting Services,161371.55
"JP MORGAN CHASE BANK, NA",60197,Police,2057224.92
"JP MORGAN CHASE BANK, NA",60197,Public Information,169581.32
"JP MORGAN CHASE BANK, NA",60197,Public Libraries,299420.08
"JP MORGAN CHASE BANK, NA",60197,Recreation,635409.66
"JP MORGAN CHASE BANK, NA",60197,Regional Services Centers,4328.02
"JP MORGAN CHASE BANK, NA",60197,Restricted Donations,81266.89
"JP MORGAN CHASE BANK, NA",60197,Sheriff,207299.15
"JP MORGAN CHASE BANK, NA",60197,State's Attorney,84384.72
"JP MORGAN CHASE BANK, NA",60197,Technology Services,286004.41
"JP MORGAN CHASE BANK, NA",60197,Transportation,239909.42
"JP MORGAN CHASE BANK, NA",60197,Zoning and Administrative Hearings,21854.41
JP MORGAN INVESTMENT MANAGEMENT INC,10087,Non-Departmental Accounts,824334.28
JP MORGAN SECURITIES INC,60673,Debt Service,38055.55
JUBILEE ASSOCIATION OF MD,20895,Health and Human Services,470568.16
JUBILEE ASSOCIATION OF MD,20895,Housing and Community Affairs,130769.32
JUICE CO INC,21237,Correction and Rehabilitation,65859.38
JULIO A ORTIZ,20841,General Services,6025.00
JULIO A ORTIZ,20886,Environmental Protection,18755.00
JULIO A ORTIZ,20886,General Services,188769.50
JULIO A ORTIZ,20886,Housing and Community Affairs,17741.57
JULIO A ORTIZ,20886,Recreation,39296.00
JULIO A ORTIZ,20886,Transportation,37518.71
JURY COMMISSIONER,20850,Circuit Court,334239.48
JUSTICE & SECURITY STRATEGIES INC,20916,Emergency Management and Homeland Security,34740.00
K NEAL INTERNATIONAL TRUCKS INC,20781,Environmental Protection,33081.86
K NEAL INTERNATIONAL TRUCKS INC,20781,Fire and Rescue Service,13301.54
K NEAL INTERNATIONAL TRUCKS INC,20781,General Services,145845.26
K NEAL INTERNATIONAL TRUCKS INC,20781,Not Defined,490393.03
KAISER FOUNDATION HEALTH,20849,Human Resources,15274298.20
KARPINSKI COLARESI & KARP,21202,Board of Elections,104917.26
KATCEF BROTHERS INC,21401,Liquor Control,97952.20
KATHLEEN M TOOLAN,20876,County Attorney,46280.00
KELLER BROTHERS INC,21771,General Services,1087939.08
KELLER BROTHERS INC,21771,Not Defined,-108063.45
KENNEDY INSTITUTE,20001,Health and Human Services,261177.03
KENNEDY INSTITUTE,20001,Non-Departmental Accounts,86983.71
KENNEDY INSTITUTE,20017,Health and Human Services,194952.21
KENNEDY INSTITUTE,20017,Non-Departmental Accounts,35104.89
KENNEDY INSTITUTE,20851,Health and Human Services,430.00
KENNETH B TECLER ESQ,20850,Housing and Community Affairs,1375792.04
KENSINGTON VOLUNTEER FIRE,20895,Fire and Rescue Service,194780.38
KENWOOD GOLF AND COUNTRY,20816,Non-Departmental Accounts,131397.28
KERCHER ENGINEERING INC,19702,Transportation,105306.59
KFH GROUP INC,20814,Transportation,127808.46
KHAYYAM S MIRZA,20876,Housing and Community Affairs,26400.00
KHI SERVICES INC,20874,Health and Human Services,168843.85
KIBART INC,21204,General Services,284398.95
KIBLER CONSTRUCTION CO INC,21048,Not Defined,-60493.17
KIBLER CONSTRUCTION CO INC,21048,Transportation,1405660.71
KIDS AFTERHOURS INC,20902,Health and Human Services,34249.00
KIDSCO INC,20879,Health and Human Services,31613.00
KIDSCO INC,20879,Restricted Donations,320.00
KINDERCARE LEARNING CENTERS LLC,20855,Health and Human Services,10921.00
KINDERCARE LEARNING CENTERS LLC,20874,Health and Human Services,15964.00
KINDERCARE LEARNING CENTERS LLC,20878,Health and Human Services,4767.00
KING ESTATE WINERY,97405,Liquor Control,77183.05
KIO SERVICES INC,20866,Health and Human Services,49769.00
KLEIN FAMILY VINTNERS,94114,Liquor Control,8693.48
KLEIN FAMILY VINTNERS,95448,Liquor Control,208122.50
KOBRAND CORPORATION,10016,Liquor Control,610776.05
KOBRAND CORPORATION,10577,Liquor Control,717930.58
KOREAN COMMUNITY SERVICE,22003,Health and Human Services,39508.30
KOREAN COMMUNITY SERVICE,22003,Non-Departmental Accounts,54641.59
KOREAN-AMERICAN SENIOR,20906,Health and Human Services,81224.00
KOREAN-AMERICAN SENIOR,20906,Non-Departmental Accounts,7884.00
KRAMER ENTERPRISES,20904,Liquor Control,241301.12
KRONOS INC,02284,Finance,212721.47
KRONOS INC,02284,Fire and Rescue Service,28503.02
KRONOS INC,02284,Technology Services,300175.09
KRONOS INC,02284,Transportation,38489.86
KUHLMAN LAWN SERVICE LLC,20837,Transportation,122168.75
KYSELA PERE ET FILS LTD,22602,Liquor Control,759785.34
L T SERVICES INC,22043,Board of Elections,2536.56
L T SERVICES INC,22043,Correction and Rehabilitation,982.40
L T SERVICES INC,22043,Fire and Rescue Service,2295.92
L T SERVICES INC,22043,General Services,1188258.43
L T SERVICES INC,22043,Health and Human Services,15317.62
L T SERVICES INC,22043,Human Resources,3740.00
L T SERVICES INC,22043,Liquor Control,1911.77
L T SERVICES INC,22043,Police,9483.53
L T SERVICES INC,22043,Recreation,15374.94
L T SERVICES INC,22043,Regional Services Centers,1807.01
L T SERVICES INC,22043,Technology Services,3110.15
L T SERVICES INC,22043,Transportation,21155.26
L-3 SERVICES INC,20855,Circuit Court,42397.50
L-3 SERVICES INC,20855,County Executive,359.59
L-3 SERVICES INC,20855,Environmental Protection,21333.73
L-3 SERVICES INC,20855,Finance,10473.90
L-3 SERVICES INC,20855,Fire and Rescue Service,498.16
L-3 SERVICES INC,20855,General Services,11066.63
L-3 SERVICES INC,20855,Health and Human Services,94053.21
L-3 SERVICES INC,20855,Non-Departmental Accounts,183220.29
L-3 SERVICES INC,20855,Technology Services,165524.25
L-3 SERVICES INC,20855,Transportation,477215.35
L-3 SERVICES INC,90051,Board of Elections,7737.09
L-3 SERVICES INC,90051,Circuit Court,163140.22
L-3 SERVICES INC,90051,Community Engagement Cluster,8735.47
L-3 SERVICES INC,90051,Consumer Protection,851.93
L-3 SERVICES INC,90051,Correction and Rehabilitation,40100.86
L-3 SERVICES INC,90051,County Attorney,1898.58
L-3 SERVICES INC,90051,County Council,10766.41
L-3 SERVICES INC,90051,County Executive,3951.80
L-3 SERVICES INC,90051,Economic Development,3097.67
L-3 SERVICES INC,90051,Emergency Management and Homeland Security,547981.59
