Supplier Name,Zip Code,Department,Amount
HOME PROPERTIES LP,14604,Housing and Community Affairs,5200.00
HOME PROPERTIES LP,20901,Housing and Community Affairs,9228.00
HOME PROPERTIES LP,20906,Housing and Community Affairs,48669.00
HOMES FOR SILVER SPRING,20910,Health and Human Services,3461.00
HOMES FOR SILVER SPRING,20910,Housing and Community Affairs,44823.00
HORIZON CHILD CARE INC,20904,Health and Human Services,34906.00
HORIZON ENGINEERING,10004,General Services,27357.64
HORIZON ENGINEERING,11788,General Services,6665.36
HOUSING & COMMUNITY,20877,Housing and Community Affairs,48825.00
HOUSING OPPORTUNITIES  COMMISSION,20895,CIP,1571697.92
HOUSING OPPORTUNITIES  COMMISSION,20895,Countywide Generic,6042945.77
HOUSING OPPORTUNITIES  COMMISSION,20895,Health and Human Services,758007.49
HOUSING OPPORTUNITIES  COMMISSION,20895,Housing and Community Affairs,5439312.63
HOUSING OPPORTUNITIES COMMISSION,20895,Health and Human Services,31094.24
HOUSING OPPORTUNITIES COMMISSION,20895,Housing and Community Affairs,314219.98
HOUSING OPPORTUNITIES COMMISSION,20895,Not Defined,3204.34
HOUSING UNLIMITED INC,20902,Health and Human Services,18261.00
HOUSING UNLIMITED INC,20902,Housing and Community Affairs,31060.00
HOUSING UNLIMITED INC,20902,Non-Departmental Accounts,25000.00
HOWARD COUNTY MARYLAND,21041,Technology Services,19340.12
HOWARD COUNTY MARYLAND,21046,Health and Human Services,77606.64
HOWARD UNIFORM CO,21230,Fire and Rescue Service,23768.40
HOWARD UNIFORM CO,21230,Police,10502.35
HUGHES GROUP ARCHITECTS,20164,General Services,708391.83
HUGHES LANDSCAPING & SUPPLY CO INC,20837,Transportation,119250.00
HUNGERFORD RETAIL LLC,20815,General Services,61600.00
HVM LLC,20874,Health and Human Services,413440.00
HYATTSTOWN VOL FIRE DEPT,20871,Fire and Rescue Service,140393.54
IBM CORPORATION,15264,Recreation,1809.30
IBM CORPORATION,15264,Technology Services,454893.64
IDENTITY INC,20036,Correction and Rehabilitation,533.00
IDENTITY INC,20877,Correction and Rehabilitation,32603.20
IDENTITY INC,20877,Health and Human Services,1927051.91
IDENTITY INC,20877,Non-Departmental Accounts,42599.91
IMPACT SILVER SPRING,20910,County Executive,200.00
IMPACT SILVER SPRING,20910,Economic Development,45926.85
IMPACT SILVER SPRING,20910,Health and Human Services,131746.92
IMPACT SILVER SPRING,20910,Housing and Community Affairs,29392.71
IMPACT SILVER SPRING,20910,Non-Departmental Accounts,221002.03
IMPERIAL BRANDS INC,60693,Liquor Control,97568.50
INDEPENDENCE NOW INC,20904,Health and Human Services,40660.31
INDEPENDENT BREWERS,98134,Liquor Control,112224.65
INDEPENDENT BREWERS,98134,Not Defined,12320.00
INFINITY NURSING SERVICES,20860,Health and Human Services,71303.85
INFO USA MARKETING,68103,Public Libraries,51997.00
INFOR GLOBAL SOLUTIONS INC,55485,Environmental Protection,45761.15
INFORMATION BUILDERS INC,10121,Emergency Management and Homeland Security,29890.00
INFORMATION BUILDERS INC,19170,Emergency Management and Homeland Security,29890.00
ING INSTITUTE PLAN SERVICES LLC,02205,Non-Departmental Accounts,50808.00
INGRAM LIBRARY SERVICES INC,30384,Public Libraries,45441.00
INGRAM LIBRARY SERVICES INC,30384,Restricted Donations,3170.69
INNOTION ENTERPRISES INC,20879,Transportation,62736.25
INSTITUTE FOR FAMILY CENTERED SERVICES,23255,Health and Human Services,12791.25
INSTITUTE FOR FAMILY CENTERED SERVICES,23294,Health and Human Services,23105.50
INTERAGES,20906,Health and Human Services,117389.74
INTERBALT PRODUCTS CORP,20877,Liquor Control,107008.50
INTERBALT PRODUCTS CORP,20877,Not Defined,6888.20
INTERFAITH HOUSING COALITION AT CMMC,20850,Housing and Community Affairs,28419.00
INTERFAITH WORKS AT CMMC,20850,Health and Human Services,43117.75
VERIZON,18002,Police,1131.19
INTERFAITH WORKS INC,20850,Health and Human Services,1999328.67
INTERFAITH WORKS INC,20850,Housing and Community Affairs,243865.23
INTERFAITH WORKS INC,20850,Non-Departmental Accounts,68874.03
INTERNAL REVENUE SERVICE,00000,Not Defined,320.00
INTERNAL REVENUE SERVICE,19020,Not Defined,2965.50
INTERNAL REVENUE SERVICE,19255,Not Defined,167184270.28
INTERNAL REVENUE SERVICE,20902,Not Defined,345.00
INTERNAL REVENUE SERVICE,39901,Not Defined,3200.00
INTERNAL REVENUE SERVICE,64121,Not Defined,61378.78
INTERNATIONAL BACCALAUREATE ORGANIZATION,20814,Finance,150000.00
INTERNATIONAL CELLARS LLC,22182,Liquor Control,60434.03
INTERNATIONAL CELLARS LLC,22182,Not Defined,8360.68
INTERNATIONAL SALT COMPANY,15264,Not Defined,1445990.35
INTERNATIONAL SALT COMPANY,18411,Not Defined,365854.55
INVESTMENT PROPERTIES INC,20850,Health and Human Services,273344.32
INVESTMENT PROPERTIES INC,20850,Non-Departmental Accounts,594764.53
IOWA COLLEGE ACQUISITION CORP,33309,Fire and Rescue Service,43985.00
IVYMOUNT SCHOOL INC,20854,Board of Elections,288.00
IVYMOUNT SCHOOL INC,20854,Community Use of Public Facilities,312.60
IVYMOUNT SCHOOL INC,20854,General Services,100000.00
"J & B RESTAURANT EQUIPMENT & SUPPLIES, INC",20852,Correction and Rehabilitation,29832.00
J & E ASSOCIATES,20910,Health and Human Services,214125.89
J & E ASSOCIATES,20910,Restricted Donations,371.25
J D FARMER & ASSOC LLC,20874,Finance,41933.45
J LOHR WINERY,95126,Liquor Control,350534.25
J LOHR WINERY,95126,Not Defined,27087.00
JACK POUST & COMPANY INC,10107,Liquor Control,166560.50
JACK POUST & COMPANY INC,10107,Not Defined,9134.00
JACOB AZHDAM,20854,Health and Human Services,289.00
JACOB AZHDAM,20854,Housing and Community Affairs,33401.00
JADALI NOSRATOLLAH,11756,Housing and Community Affairs,29437.00
JAMES T WARRING SONS INC,20743,Environmental Protection,40254.60
JANUS ASSOCIATES INC,21211,Human Resources,129406.50
JARVIS AND ASSOCIATES L L C,20879,Health and Human Services,75956.00
JEMAL'S COLEMONT LLC,21275,Liquor Control,163718.00
JENNISON ASSOCIATES LLC,10017,Non-Departmental Accounts,401380.87
JEREMY MANN,20037,Circuit Court,26680.00
JESSA MEDICAL SUPPLY INC,20878,Health and Human Services,133922.65
JESSA MEDICAL SUPPLY INC,20878,Human Resources,547.00
JESSICA BROWN MD,20814,Health and Human Services,27648.00
JEWISH COMMUNITY CENTER,20852,Board of Elections,1400.00
JEWISH COMMUNITY CENTER,20852,Health and Human Services,53002.27
JEWISH COMMUNITY CENTER,20852,Non-Departmental Accounts,41750.47
JEWISH COUNCIL FOR THE AGING,20203,Health and Human Services,5680.00
JEWISH COUNCIL FOR THE AGING,20852,General Services,50000.00
JEWISH COUNCIL FOR THE AGING,20852,Health and Human Services,57479.91
JEWISH COUNCIL FOR THE AGING,20852,Non-Departmental Accounts,95908.56
JEWISH COUNCIL FOR THE AGING,20852,Transportation,126299.52
JEWISH FOUNDATION FOR GROUP HOMES INC,20852,Health and Human Services,451546.51
JEWISH SOCIAL SERVICES AGENCY,20850,Health and Human Services,52232.35
JEWISH SOCIAL SERVICES AGENCY,20850,Non-Departmental Accounts,93854.16
JEWISH SOCIAL SERVICES AGENCY,20852,Health and Human Services,311897.66
JIM AND CAROL TRAWICK FOUNDATION,20814,Non-Departmental Accounts,30000.00
JIM BEAM BRANDS CO,60015,Liquor Control,3409863.28
JIM BEAM BRANDS CO,60015,Not Defined,3672.00
JINADU-MUSTAPHA ABI,20905,Housing and Community Affairs,33900.00
JOHN C GRIMBERG CO INC,20852,Transportation,301625.23
JOHN C MANNIX,21771,Transportation,52692.50
JOHN GIVEN WINES INC,12581,Liquor Control,30875.00
JOHN GIVEN WINES INC,12581,Not Defined,2568.00
JOHN W GOMOLISKY,21401,Non-Departmental Accounts,116640.11
JOHNSON TRUCK CENTER LLC,21220,Fire and Rescue Service,31477.56
JOHNSON TRUCK CENTER LLC,21220,General Services,321481.58
JOHNSON TRUCK CENTER LLC,21220,Not Defined,688607.26
"JOHNSON, MIRMIRAN & THOMPSON, INC.",21152,Housing and Community Affairs,32869.01
"JOHNSON, MIRMIRAN & THOMPSON, INC.",21152,Transportation,559832.99
JON TITHERINGTON,20866,Transportation,26392.00
JORDAN VINEYARD,95448,Liquor Control,23871.55
JORDAN VINEYARD,95448,Not Defined,4844.00
JORGE SRABSTEIN MD,20854,Health and Human Services,72721.00
JOS VICTORI WINES,11743,Liquor Control,31103.40
JOS VICTORI WINES,11743,Not Defined,676.70
JOSEPH E GODBOUT,20910,General Services,121672.61
JP MORGAN CHASE BANK,75391,Debt Service,1152301.37
"JP MORGAN CHASE BANK, NA",60197,Board of Appeals,16067.19
"JP MORGAN CHASE BANK, NA",60197,Board of Elections,16232.65
"JP MORGAN CHASE BANK, NA",60197,Circuit Court,58801.94
"JP MORGAN CHASE BANK, NA",60197,Commission for Women,7599.71
"JP MORGAN CHASE BANK, NA",60197,Community Engagement Cluster,19126.89
"JP MORGAN CHASE BANK, NA",60197,Community Use of Public Facilities,2768.13
"JP MORGAN CHASE BANK, NA",60197,Consumer Protection,374.48
"JP MORGAN CHASE BANK, NA",60197,Correction and Rehabilitation,74652.23
"JP MORGAN CHASE BANK, NA",60197,County Attorney,10490.11
"JP MORGAN CHASE BANK, NA",60197,County Council,384.00
"JP MORGAN CHASE BANK, NA",60197,County Executive,22551.78
"JP MORGAN CHASE BANK, NA",60197,Countywide Generic,1457.61
"JP MORGAN CHASE BANK, NA",60197,Debt Service,231.72
"JP MORGAN CHASE BANK, NA",60197,Economic Development,20277.76
"JP MORGAN CHASE BANK, NA",60197,Emergency Management and Homeland Security,22892.34
"JP MORGAN CHASE BANK, NA",60197,Environmental Protection,150105.53
"JP MORGAN CHASE BANK, NA",60197,Ethics Commission,14145.21
"JP MORGAN CHASE BANK, NA",60197,Finance,38772.73
"JP MORGAN CHASE BANK, NA",60197,Fire and Rescue Service,344532.19
"JP MORGAN CHASE BANK, NA",60197,General Services,655689.98
"JP MORGAN CHASE BANK, NA",60197,Health and Human Services,296561.67
"JP MORGAN CHASE BANK, NA",60197,Housing and Community Affairs,9730.97
"JP MORGAN CHASE BANK, NA",60197,Human Resources,16634.75
"JP MORGAN CHASE BANK, NA",60197,Human Rights,13061.58
"JP MORGAN CHASE BANK, NA",60197,Inspector General,6528.69
"JP MORGAN CHASE BANK, NA",60197,Intergovernmental Relations,1986.16
"JP MORGAN CHASE BANK, NA",60197,Legislative Oversight,2112.87
"JP MORGAN CHASE BANK, NA",60197,Liquor Control,117974.77
"JP MORGAN CHASE BANK, NA",60197,Management and Budget,6299.97
"JP MORGAN CHASE BANK, NA",60197,Merit System Protection Board,542.11
"JP MORGAN CHASE BANK, NA",60197,Non-Departmental Accounts,43545.81
"JP MORGAN CHASE BANK, NA",60197,Not Defined,769046.45
"JP MORGAN CHASE BANK, NA",60197,Permitting Services,50974.08
"JP MORGAN CHASE BANK, NA",60197,Police,838046.63
"JP MORGAN CHASE BANK, NA",60197,Public Information,95917.65
"JP MORGAN CHASE BANK, NA",60197,Public Libraries,28599.41
"JP MORGAN CHASE BANK, NA",60197,Recreation,162060.56
"JP MORGAN CHASE BANK, NA",60197,Regional Services Centers,264.23
"JP MORGAN CHASE BANK, NA",60197,Restricted Donations,20607.79
"JP MORGAN CHASE BANK, NA",60197,Sheriff,88800.41
"JP MORGAN CHASE BANK, NA",60197,State's Attorney,24291.42
"JP MORGAN CHASE BANK, NA",60197,Technology Services,91251.48
"JP MORGAN CHASE BANK, NA",60197,Transportation,21700.43
"JP MORGAN CHASE BANK, NA",60197,Zoning and Administrative Hearings,3633.44
JP MORGAN INVESTMENT MANAGEMENT INC,10087,Non-Departmental Accounts,1369928.83
JRP MANAGEMENT RESOURCES INC,20866,General Services,106651.00
JRP MANAGEMENT RESOURCES INC,20866,Recreation,2900.00
JUBILEE ASSOCIATION OF MD,20895,Health and Human Services,409540.20
JUBILEE ASSOCIATION OF MD,20895,Housing and Community Affairs,5480.00
JUBILEE ASSOCIATION OF MD,20895,Non-Departmental Accounts,10898.18
JUICE CO INC,21237,Correction and Rehabilitation,62920.15
JULIO A ORTIZ,20841,General Services,20140.00
JULIO A ORTIZ,20841,Transportation,1600.00
JULIO A ORTIZ,20886,Environmental Protection,10580.00
JULIO A ORTIZ,20886,General Services,6660.00
JULIO A ORTIZ,20886,Housing and Community Affairs,6425.00
JULIO A ORTIZ,20886,Transportation,600.00
JURY COMMISSIONER,20850,Circuit Court,284506.78
JUSTICE BENEFITS INC,75234,Correction and Rehabilitation,110000.00
K NEAL INTERNATIONAL TRUCKS INC,20781,Environmental Protection,472924.23
K NEAL INTERNATIONAL TRUCKS INC,20781,Fire and Rescue Service,6868.69
K NEAL INTERNATIONAL TRUCKS INC,20781,General Services,97581.85
K NEAL INTERNATIONAL TRUCKS INC,20781,Not Defined,379998.72
KAISER FOUNDATION HEALTH,20849,Human Resources,13982116.33
KARPINSKI COLARESI & KARP,21202,Board of Elections,162356.14
KATCEF BROTHERS INC,21401,Liquor Control,29310.41
KATCEF BROTHERS INC,21404,Liquor Control,8119.56
KATCEF BROTHERS INC,21404,Not Defined,4151.63
KATHLEEN M TOOLAN,20876,County Attorney,56160.50
KELLY SERVICES,19182,Board of Elections,84639.31
KELLY SERVICES,19182,Environmental Protection,22570.81
KELLY SERVICES,19182,General Services,21685.15
KELLY SERVICES,19182,Health and Human Services,94896.79
KELLY SERVICES,19182,Housing and Community Affairs,11671.97
KELLY SERVICES,19182,Public Information,61011.42
KELLY SERVICES,19182,Transportation,47969.89
KENNEDY INSTITUTE,20001,Health and Human Services,224019.56
KENNEDY INSTITUTE,20001,Non-Departmental Accounts,11925.31
KENNEDY INSTITUTE,20017,Health and Human Services,326001.48
KENNEDY INSTITUTE,20017,Non-Departmental Accounts,13117.19
KENNEDY PORTER & ASSOC,21211,Transportation,26098.14
KENNETH H PRITCHARD,20657,Human Resources,39836.06
KENSINGTON VOLUNTEER FIRE,20895,Fire and Rescue Service,484465.81
KENTLANDS MANOR LLC,20878,Countywide Generic,2327.26
KENTLANDS MANOR LLC,20878,Health and Human Services,1625.00
KENTLANDS MANOR LLC,20878,Housing and Community Affairs,10940.00
KENTLANDS MANOR LLC,20878,Not Defined,30866.75
KENWOOD GOLF AND COUNTRY,20816,Non-Departmental Accounts,119452.08
KERCHER ENGINEERING INC,19702,Transportation,359309.87
KERR CONSULTING LLC,21405,Transportation,30250.00
KFH GROUP INC,20814,Not Defined,7428.71
KFH GROUP INC,20814,Transportation,126401.23
KHI SERVICES INC,20874,Health and Human Services,99944.85
KIBART INC,21204,General Services,65658.08
KIBLER CONSTRUCTION CO INC,21048,Not Defined,-109327.29
KIBLER CONSTRUCTION CO INC,21048,Transportation,2601286.02
KIDS AFTERHOURS INC,20902,Health and Human Services,43392.00
KIDSCO INC,20879,Health and Human Services,26139.00
KINDERCARE INC LEARNING CENTER,20855,Health and Human Services,6826.00
KINDERCARE INC LEARNING CENTER,20874,Health and Human Services,34697.00
KINDERCARE INC LEARNING CENTER,20878,Health and Human Services,5066.00
KING ESTATE WINERY,97405,Liquor Control,108378.00
KING ESTATE WINERY,97405,Not Defined,5040.00
KIO SERVICES INC,20866,Health and Human Services,42027.00
KLEIN FAMILY VINTNERS,94144,Liquor Control,3748.95
KLEIN FAMILY VINTNERS,95448,Liquor Control,185909.30
KLEIN FAMILY VINTNERS,95448,Not Defined,11788.00
KOBRAND CORPORATION,10016,Liquor Control,716964.28
KOBRAND CORPORATION,10016,Not Defined,65389.62
KOBRAND CORPORATION,10577,Liquor Control,458363.62
KOBRAND CORPORATION,10577,Not Defined,8917.00
KOHLER EQUIPMENT INC,20772,Not Defined,1671.12
KOHLER EQUIPMENT INC,20774,Not Defined,53659.11
KOHLER EQUIPMENT INC,20774,Transportation,834.32
KOREAN COMMUNITY SERVICE,20878,Health and Human Services,3525.00
KOREAN COMMUNITY SERVICE,22003,Health and Human Services,35250.00
KOREAN COMMUNITY SERVICE,22003,Housing and Community Affairs,3763.72
KOREAN COMMUNITY SERVICE,22003,Non-Departmental Accounts,56468.41
KOREAN-AMERICAN SENIOR,20906,Health and Human Services,90715.52
KRAMER ENTERPRISES,20904,Liquor Control,211198.26
KRONOS INC,02284,Finance,411763.35
KRONOS INC,02284,Technology Services,365622.14
KRUEGER INTERNATIONAL,53288,General Services,46053.29
KUHLMAN LAWN SERVICE LLC,20837,Transportation,153482.55
KYSELA PERE ET FILS LTD,22602,Liquor Control,675117.16
KYSELA PERE ET FILS LTD,22602,Not Defined,38434.40
L T SERVICES INC,22043,Board of Elections,18725.72
L T SERVICES INC,22043,Fire and Rescue Service,2277.60
L T SERVICES INC,22043,General Services,1305892.99
L T SERVICES INC,22043,Health and Human Services,15943.84
L T SERVICES INC,22043,Liquor Control,1801.37
L T SERVICES INC,22043,Police,593.95
L T SERVICES INC,22043,Recreation,22816.62
L T SERVICES INC,22043,Transportation,17268.12
L-3 SERVICES INC,20190,Environmental Protection,34568.85
L-3 SERVICES INC,20850,Police,75.00
L-3 SERVICES INC,20855,Board of Elections,2424.00
L-3 SERVICES INC,20855,Circuit Court,301882.40
L-3 SERVICES INC,20855,Commission for Women,1680.00
L-3 SERVICES INC,20855,Community Engagement Cluster,1302.00
L-3 SERVICES INC,20855,Community Use of Public Facilities,1860.00
L-3 SERVICES INC,20855,Consumer Protection,906.00
L-3 SERVICES INC,20855,Correction and Rehabilitation,39415.87
L-3 SERVICES INC,20855,County Executive,6826.82
L-3 SERVICES INC,20855,Economic Development,1140.00
L-3 SERVICES INC,20855,Emergency Management and Homeland Security,101648.55
L-3 SERVICES INC,20855,Environmental Protection,92191.26
L-3 SERVICES INC,20855,Finance,10176.08
L-3 SERVICES INC,20855,Fire and Rescue Service,51310.91
L-3 SERVICES INC,20855,General Services,74406.67
L-3 SERVICES INC,20855,Health and Human Services,175965.43
L-3 SERVICES INC,20855,Housing and Community Affairs,13691.26
L-3 SERVICES INC,20855,Human Resources,13843.52
L-3 SERVICES INC,20855,Liquor Control,27537.05
L-3 SERVICES INC,20855,Management and Budget,3294.00
L-3 SERVICES INC,20855,Non-Departmental Accounts,2705227.34
L-3 SERVICES INC,20855,Police,27618.64
L-3 SERVICES INC,20855,Public Information,1933.30
L-3 SERVICES INC,20855,Recreation,20159.06
L-3 SERVICES INC,20855,Regional Services Centers,2483.09
L-3 SERVICES INC,20855,Sheriff,18217.10
L-3 SERVICES INC,20855,State's Attorney,8371.79
L-3 SERVICES INC,20855,Technology Services,643070.77
L-3 SERVICES INC,20855,Transportation,190856.76
L-3 SERVICES INC,90051,Commission for Women,287.00
L-3 SERVICES INC,90051,Correction and Rehabilitation,3552.65
L-3 SERVICES INC,90051,County Council,166.99
L-3 SERVICES INC,90051,Economic Development,803.66
L-3 SERVICES INC,90051,Environmental Protection,143.00
L-3 SERVICES INC,90051,Finance,1162.30
L-3 SERVICES INC,90051,Fire and Rescue Service,346.98
L-3 SERVICES INC,90051,Health and Human Services,4153.15
L-3 SERVICES INC,90051,Housing and Community Affairs,395.00
L-3 SERVICES INC,90051,Human Resources,275.00
L-3 SERVICES INC,90051,Intergovernmental Relations,56.99
L-3 SERVICES INC,90051,Police,2580.39
L-3 SERVICES INC,90051,Public Information,127.98
L-3 SERVICES INC,90051,Recreation,393.00
L-3 SERVICES INC,90051,Sheriff,1496.31
L-3 SERVICES INC,90051,State's Attorney,1021.00
L-3 SERVICES INC,90051,Technology Services,18564.13
L-3 SERVICES INC,90051,Transportation,2727.60
LA VOYCE REID,22310,Health and Human Services,31676.35
LABATT USA OPERATING CO LLC,14202,Liquor Control,133617.89
LABATT USA OPERATING CO LLC,14202,Not Defined,1000.00
LAKEFOREST ASSOCIATES LLC,30384,General Services,36915.90
LAKEVIEW HOLDING LLC,55391,Not Defined,785598.70
LANCASTER FOODS INC,20794,Correction and Rehabilitation,120402.31
LANDSTAR ITCO INC,19178,Liquor Control,58260.98
LANDSTAR ITCO INC,19178,Not Defined,38238.00
LANGUAGE LEARNING ENTERPRISES INC,22602,Board of Elections,63.24
LANGUAGE LEARNING ENTERPRISES INC,22602,Community Use of Public Facilities,6.53
LANGUAGE LEARNING ENTERPRISES INC,22602,Correction and Rehabilitation,3371.67
LANGUAGE LEARNING ENTERPRISES INC,22602,Health and Human Services,3498.54
LANGUAGE LEARNING ENTERPRISES INC,22602,Police,45719.26
LANGUAGE LEARNING ENTERPRISES INC,22602,Public Libraries,168.84
LANGUAGE LEARNING ENTERPRISES INC,22602,Recreation,154.74
LANGUAGE LEARNING ENTERPRISES INC,85718,Health and Human Services,45371.56
LANIADO WHOLESALE MAINTENANCE PRODUCTS,20850,Correction and Rehabilitation,140379.50
LANIADO WHOLESALE MAINTENANCE PRODUCTS,20850,General Services,49046.35
LANTERNA DISTRIBUTORS INC,21230,Liquor Control,164462.12
LANTERNA DISTRIBUTORS INC,21230,Not Defined,16990.08
LAPHAM SALES & MARKETING DBA LAPHAM IMPORT COMPANY,33169,Liquor Control,202460.03
LAPINSKI'S LANDSCAPING INC,20861,Transportation,98875.50
LASERCRAFT INC,85282,Police,1059526.58
LATIN AMERICAN YOUTH CENTER INC,20009,Economic Development,552785.99
LATIN AMERICAN YOUTH CENTER INC,20009,Health and Human Services,183236.38
LATINO ECONOMIC DEVELOPMENT CORP,20009,Non-Departmental Accounts,178947.35
LAW ENFORCEMENT OUTREACH INC,20886,Police,25380.00
LAWMEN SUPPLY CO,20735,Police,48505.94
LAYTONSVILLE FIRE DEPT,20882,Fire and Rescue Service,144726.41
LAYTONSVILLE FIRE DEPT,20882,Not Defined,625.50
LDG INC,20910,Recreation,5635648.95
